ID,Experience,Income,ZIP Code,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard
3022,28,159,90245,2,0.5,1,461,0,0,0,1,0
3023,33,89,94608,4,1.9,2,0,0,0,0,1,1
3024,37,105,92694,4,1.7,3,244,0,0,0,0,1
3025,35,78,90840,2,2,1,0,0,0,0,1,1
3026,32,128,94609,2,2.7,1,344,0,0,0,0,0
3027,20,81,90254,4,0.8,1,228,0,0,0,0,1
3028,29,50,93305,4,0.1,3,152,0,0,0,1,0
3029,39,38,92624,3,0.1,3,178,0,0,0,1,1
3030,17,119,94960,2,6.1,1,263,0,1,0,1,0
3031,26,110,94509,3,1.8,2,0,0,0,0,1,0
3032,25,29,90212,1,1.4,3,102,0,0,0,0,1
3033,22,19,94590,1,0.4,3,0,0,0,0,1,0
3034,19,130,90630,2,4.7,3,221,1,0,0,0,1
3035,21,38,90024,1,2.4,1,130,0,0,0,1,0
3036,24,31,95054,1,0.3,3,0,0,0,0,0,0
3037,9,14,91320,4,0.7,2,105,0,0,0,1,0
3038,2,158,95060,3,0.4,2,0,1,0,1,1,0
3039,8,39,92124,4,0.2,1,115,0,0,0,1,0
3040,9,141,95616,2,4.9,3,0,1,0,0,0,1
3041,2,33,95814,3,1,1,167,0,0,0,1,0
3042,5,92,95006,2,0.6,1,0,0,0,0,1,0
3043,26,78,94301,3,3,2,0,0,0,0,0,0
3044,22,42,91754,3,2.7,2,0,0,0,0,1,1
3045,16,15,94124,2,0.3,2,83,0,0,0,0,0
3046,32,48,91768,1,2.8,2,0,0,0,0,1,0
3047,12,63,95630,3,2.3,1,0,0,0,0,1,0
3048,33,149,95060,1,4.7,1,0,0,1,0,0,0
3049,39,49,90275,1,0.8,1,103,0,0,0,1,0
3050,35,125,94720,2,3.9,1,0,0,0,0,0,0
3051,25,58,92131,1,1.3,2,0,0,0,0,1,0
3052,35,48,94538,3,1.5,1,0,0,0,0,1,0
3053,30,75,94720,2,3.2,3,0,0,0,0,0,1
3054,4,114,92521,2,0.2,1,0,0,0,0,1,0
3055,21,134,92697,4,5.5,2,0,1,0,1,1,1
3056,2,111,94305,4,2.3,3,0,0,0,0,1,0
3057,29,62,94301,4,3.8,2,149,0,0,0,1,0
3058,18,45,95616,1,0.7,1,0,0,1,0,1,0
3059,4,113,90064,2,0.2,1,0,0,0,0,1,0
3060,36,128,94550,1,2.6,1,0,0,0,0,1,0
3061,38,168,94061,4,5.7,3,0,1,0,0,1,0
3062,13,81,90095,1,4,3,206,0,1,0,1,0
3063,14,75,92521,1,0.1,2,297,0,0,0,0,1
3064,29,21,95841,4,0.1,3,0,0,0,0,0,0
3065,33,83,94701,3,4.4,1,0,0,0,0,1,0
3066,15,121,92354,1,3.5,1,368,0,1,0,1,0
3067,33,40,91320,4,1.67,3,0,0,0,0,1,0
3068,5,101,94501,1,2.9,3,170,0,1,0,0,0
3069,26,90,92120,2,4.5,3,0,0,0,0,0,0
3070,20,68,91320,1,2.67,2,0,0,0,0,1,1
3071,3,74,91330,2,1.8,2,221,0,1,0,0,0
3072,8,74,93023,4,0.1,2,257,0,0,0,0,1
3073,30,51,92821,2,3.2,3,0,0,0,0,0,0
3074,5,149,94611,1,1.5,1,0,0,0,0,1,0
3075,15,31,95039,1,1.4,3,88,0,0,0,1,1
3076,0,85,95616,2,1.6,3,0,0,0,0,0,0
3077,-1,62,92672,2,1.75,3,0,0,0,0,0,1
3078,21,44,95112,1,0.3,1,110,0,1,0,1,0
3079,13,63,92325,3,0.5,3,190,0,1,1,1,1
3080,31,23,95616,2,0.3,1,0,0,0,0,1,1
3081,22,40,94063,3,2.2,2,87,0,0,0,1,0
3082,10,78,95064,2,4.5,3,204,0,0,0,1,1
3083,13,40,92122,3,0.9,3,129,0,0,0,1,0
3084,16,78,90720,4,2.4,1,0,0,1,1,1,0
3085,0,129,90028,3,0.7,2,0,1,0,0,0,0
3086,29,71,91311,3,0.3,2,0,0,0,0,0,1
3087,35,23,94720,3,0.3,3,0,0,0,0,1,0
3088,33,15,94303,2,0.3,1,0,0,0,0,1,0
3089,31,28,94720,1,1.3,1,138,0,0,0,0,1
3090,5,23,94110,3,1,1,95,0,0,0,0,0
3091,31,19,91109,1,1.5,3,0,0,0,0,1,0
3092,32,42,95020,3,1.4,3,158,0,0,0,0,1
3093,18,113,90036,2,0.4,1,325,0,1,0,0,0
3094,5,34,90717,4,0.4,2,0,0,0,0,0,1
3095,23,19,90272,1,0.5,2,104,0,0,0,0,1
3096,25,43,94109,1,1.6,2,0,0,0,0,1,1
3097,18,179,94108,3,1.2,1,0,1,1,1,1,0
3098,32,44,92182,3,2.2,3,0,0,0,0,0,0
3099,16,21,92024,2,0.1,2,0,0,0,0,0,0
3100,40,115,92647,1,2.5,1,174,0,0,0,0,1
3101,27,81,90024,4,3.8,2,0,0,0,0,0,1
3102,31,91,93555,2,2.8,1,0,0,0,0,0,0
3103,25,30,90095,4,0.9,2,0,0,0,0,0,1
3104,22,55,92129,3,1.4,3,0,0,0,0,1,0
3105,31,48,91775,2,2.1,3,0,0,0,0,0,1
3106,4,23,94122,4,0.3,2,121,0,0,0,0,0
3107,10,21,92084,3,0.1,2,0,0,0,0,0,0
3108,17,55,92374,2,1.7,1,0,0,0,0,0,0
3109,15,21,95678,3,1,2,0,0,0,0,1,0
3110,34,40,93940,3,2.2,3,0,0,1,0,1,0
3111,20,30,95020,4,0.3,1,0,0,0,0,0,1
3112,9,78,90095,3,0.6,2,0,0,0,0,1,0
3113,32,65,92677,2,3.2,3,0,0,0,0,1,0
3114,5,50,91330,4,2.1,3,209,0,0,0,1,0
3115,4,55,90024,4,2,2,0,0,1,0,1,0
3116,5,111,94305,2,0.2,1,0,0,0,0,0,0
3117,10,21,92008,3,0.1,2,0,0,0,0,0,1
3118,16,65,92614,3,0.5,3,256,0,0,0,1,0
3119,39,114,90095,1,0.8,3,0,0,0,0,1,0
3120,36,54,91320,3,0.9,3,179,0,0,0,1,0
3121,11,75,94542,2,1.7,2,0,0,0,0,1,0
3122,2,13,91791,4,0.4,1,0,0,0,0,0,1
3123,14,54,90095,2,0.6,3,218,0,0,0,0,0
3124,17,22,94546,3,1,2,126,0,0,0,1,1
3125,20,198,95053,2,2.8,1,0,0,0,0,1,1
3126,20,18,92521,1,0.2,1,0,0,0,0,1,1
3127,32,74,92780,4,0.7,1,0,0,0,0,0,1
3128,14,61,94539,4,0.2,3,0,0,0,0,1,0
3129,12,64,94115,2,1.8,1,0,0,0,0,0,0
3130,14,10,92705,2,0.3,2,0,0,1,0,0,1
3131,-2,82,92152,2,1.8,2,0,0,1,0,0,1
3132,22,61,94025,3,2.7,2,168,0,0,0,1,1
3133,7,83,94302,2,2.5,1,148,0,1,0,1,0
3134,5,73,93711,3,2.6,3,0,0,0,0,1,0
3135,30,22,95060,2,0.4,1,89,0,0,0,1,0
3136,0,91,95039,2,1.8,2,321,0,0,0,0,0
3137,34,65,95354,3,2.2,3,94,0,1,1,0,1
3138,36,13,91711,3,0.5,1,0,0,0,0,1,0
3139,11,103,93555,1,4.6,1,255,0,0,0,1,0
3140,26,95,92130,1,0.3,1,0,0,0,0,1,0
3141,7,31,94303,4,1,1,0,0,0,0,1,1
3142,31,131,90405,3,0.6,1,0,1,0,0,1,0
3143,8,175,95051,4,1.1,3,0,1,1,1,1,1
3144,24,38,91105,4,0.1,1,0,0,0,0,1,0
3145,18,104,91711,3,1,1,0,0,0,0,1,0
3146,10,114,94305,3,3.3,3,0,1,0,0,0,0
3147,1,38,91910,4,1.7,2,0,0,0,0,1,0
3148,0,30,94024,4,1.3,3,0,0,0,0,1,1
3149,22,19,95616,2,0.1,3,106,0,0,0,0,0
3150,25,25,95192,4,1,1,0,0,0,0,1,1
3151,22,124,90027,4,5,3,0,1,0,0,0,0
3152,19,20,94110,3,0.5,1,0,0,0,0,0,0
3153,15,83,90275,1,1,3,0,0,0,0,0,0
3154,5,18,94111,4,0.3,2,0,0,0,0,0,1
3155,1,99,94305,1,3,3,149,1,0,0,0,1
3156,29,62,92626,3,0.3,2,0,0,0,0,1,0
3157,30,24,92647,1,0.1,2,0,0,0,0,0,0
3158,-1,13,94720,4,1,1,84,0,0,0,1,0
3159,28,64,90095,2,0.8,3,0,0,1,0,1,0
3160,33,62,92831,3,2.67,1,240,0,0,0,0,0
3161,15,158,94304,1,4.7,2,0,1,1,1,0,1
3162,4,88,94024,1,5.4,1,0,0,0,0,1,0
3163,7,28,94109,4,0.8,1,0,0,0,0,1,0
3164,27,52,94132,2,1,3,0,0,0,0,0,0
3165,4,82,95136,4,0,1,0,0,0,0,1,1
3166,37,140,91711,2,6.9,1,97,0,0,0,0,1
3167,4,80,90028,1,0.8,2,0,0,0,0,1,1
3168,38,58,94720,4,1.2,2,228,0,0,0,0,1
3169,25,180,94701,1,1.7,1,0,0,0,0,1,0
3170,28,55,94608,1,1.6,2,227,0,0,0,0,0
3171,16,65,94110,3,2.67,2,100,0,0,0,0,0
3172,12,62,91910,3,2.33,2,0,0,0,0,0,0
3173,9,23,95670,4,0.3,1,0,0,0,0,0,0
3174,10,35,94309,1,1.7,1,0,0,0,0,1,0
3175,24,35,94701,4,0.2,2,0,0,0,0,0,1
3176,18,74,92009,4,0.4,1,0,0,0,0,0,0
3177,24,14,91330,3,0.4,1,0,0,0,0,1,0
3178,4,83,91007,2,1.5,3,199,0,0,0,0,1
3179,21,71,95814,4,1.9,3,0,0,0,0,0,0
3180,17,53,90245,2,0.7,1,130,0,1,0,1,0
3181,3,103,92121,2,0.6,1,84,0,0,0,0,0
3182,15,109,95827,1,1.7,1,0,0,0,0,1,0
3183,33,60,94304,2,1.9,2,94,0,1,0,1,0
3184,17,12,94542,3,0.67,2,0,0,0,0,1,0
3185,15,141,92354,2,8,1,0,0,0,0,1,0
3186,10,128,92843,1,3.8,1,0,0,0,0,1,0
3187,16,98,95192,3,1,1,296,0,0,0,0,0
3188,18,41,94035,1,0.5,3,0,0,0,0,0,0
3189,25,90,90717,2,4.5,3,0,0,0,0,0,1
3190,6,31,92675,1,0.3,1,0,0,0,0,0,0
3191,26,74,91335,1,3,3,0,0,0,0,0,0
3192,5,83,93101,4,1.8,3,0,0,0,0,0,1
3193,39,35,94005,1,0.5,3,0,0,0,0,0,0
3194,7,140,95616,1,4,1,0,0,0,0,0,1
3195,15,65,90019,3,0.5,3,0,0,0,0,0,0
3196,29,35,90007,3,1.4,1,0,0,0,0,0,0
3197,7,73,94043,4,1.8,3,0,0,0,0,1,1
3198,10,29,93555,1,1.5,2,0,0,0,0,1,0
3199,9,55,92122,4,2,2,147,0,0,0,0,1
3200,9,20,95521,4,0.7,2,0,0,0,0,1,0
3201,23,70,92122,1,2.8,2,0,0,0,0,0,0
3202,3,81,92121,4,0.2,1,0,0,0,0,0,0
3203,4,25,92173,2,0.3,1,0,0,1,0,1,0
3204,20,119,92677,2,7.5,1,239,0,0,0,1,0
3205,35,49,90095,4,1.7,2,185,0,0,0,0,0
3206,33,38,92407,1,1.4,1,0,0,0,0,1,1
3207,7,80,91103,2,1.5,3,0,0,0,0,1,1
3208,32,84,93407,1,4.3,1,0,0,0,0,1,1
3209,29,61,95032,4,1.6,2,0,0,0,0,1,0
3210,16,173,91355,2,1.5,2,373,1,0,1,1,1
3211,19,60,94301,2,2.5,1,0,0,1,0,0,0
3212,9,83,90277,2,4.5,3,0,0,0,0,1,0
3213,35,59,92697,1,2.8,2,0,0,0,0,0,0
3214,9,32,90212,3,2,3,116,0,0,0,1,0
3215,37,33,91775,3,0.1,3,0,0,0,0,1,0
3216,15,19,90630,4,0.2,3,0,0,0,0,1,0
3217,8,14,95014,4,0.3,1,0,0,0,0,0,0
3218,39,94,93022,4,4.1,1,120,1,0,1,1,1
3219,16,154,94122,2,6.1,1,325,0,0,0,1,0
3220,15,33,92346,1,2,2,0,0,0,0,0,0
3221,35,28,93302,2,0.2,3,135,0,0,0,1,0
3222,16,44,93407,1,1.8,1,0,0,1,0,1,0
3223,23,81,93107,2,0.8,3,0,0,0,0,0,0
3224,18,29,95126,1,0.5,3,0,0,0,0,1,0
3225,21,58,94025,3,0.3,3,0,0,1,0,1,0
3226,28,38,95064,4,0.9,2,0,0,0,0,0,1
3227,8,82,93943,3,1.5,1,0,0,0,0,1,1
3228,7,18,94720,1,0.4,3,0,0,0,0,1,0
3229,2,45,94305,2,1.7,2,0,0,0,0,0,1
3230,9,64,92507,4,3.4,1,0,0,0,0,0,0
3231,40,48,94708,3,2.4,1,0,0,0,0,0,1
3232,37,24,90717,1,0.3,3,0,0,1,0,1,0
3233,25,65,92093,4,2,3,0,0,0,0,1,0
3234,20,111,95037,1,0,1,329,0,0,0,0,0
3235,12,114,91107,3,0.6,2,0,0,0,0,1,0
3236,35,39,91711,2,1.6,3,0,0,0,0,1,0
3237,14,19,94112,1,0.75,3,0,0,0,0,0,1
3238,9,22,94085,3,0.1,2,0,0,0,1,1,1
3239,28,49,94928,4,1.1,2,0,0,0,0,1,0
3240,4,40,90095,1,0.3,1,0,0,0,0,1,0
3241,36,63,93407,1,1.6,1,118,0,0,0,1,0
3242,15,55,94305,1,2.8,1,0,0,0,0,0,0
3243,14,33,92096,1,2,2,0,0,0,0,1,0
3244,26,31,92054,4,1.5,3,0,0,0,0,1,0
3245,24,24,92624,4,0.2,1,0,0,0,0,1,0
3246,22,81,90009,4,3.6,3,0,0,0,0,1,1
3247,17,81,95422,1,0.8,2,223,0,0,0,1,0
3248,20,113,95032,2,3.3,1,0,0,0,0,1,1
3249,6,92,92037,2,3.3,1,0,0,0,0,0,0
3250,25,81,92806,1,1.2,1,0,0,0,0,0,0
3251,11,101,90212,3,1.2,3,0,0,1,0,0,1
3252,26,78,90720,3,3,2,0,0,0,0,0,1
3253,38,78,92521,2,0,3,0,0,0,0,1,0
3254,30,35,94025,1,1.5,2,118,0,0,0,0,1
3255,37,9,93907,2,0.3,3,0,0,0,0,1,0
3256,7,82,95741,4,2,2,0,0,0,0,1,1
3257,9,41,94305,1,2.5,3,0,0,0,0,0,0
3258,35,84,92407,1,1.8,3,0,0,0,0,1,0
3259,17,42,91910,4,2.2,2,185,0,1,0,1,0
3260,8,54,92251,3,2.3,1,0,0,0,0,0,1
3261,30,84,95821,2,0,3,0,0,0,0,0,0
3262,40,131,91103,1,3.8,1,0,0,0,0,0,0
3263,19,85,90024,2,3.8,3,0,0,0,0,1,0
3264,8,84,92093,4,3.4,1,0,0,0,0,1,0
3265,41,114,95616,4,2.4,3,0,0,0,0,1,0
3266,14,61,94612,3,0.5,3,0,0,0,0,1,0
3267,31,39,92821,1,2.2,3,0,0,0,0,1,1
3268,35,21,95818,2,1,1,120,0,0,0,1,0
3269,17,111,91423,4,5.4,3,0,1,0,0,1,0
3270,34,68,94305,2,2.8,1,113,0,0,0,0,0
3271,23,179,94609,4,3.6,2,0,1,0,0,1,0
3272,27,93,90291,4,4.1,2,0,1,0,0,0,1
3273,9,85,92121,2,1.8,1,0,0,0,0,0,0
3274,15,180,90095,1,4.1,1,0,0,0,0,0,0
3275,5,110,92123,2,1.5,3,0,0,0,0,1,0
3276,8,65,95134,1,1.2,1,268,0,0,0,1,0
3277,31,159,92123,1,3.9,3,0,1,0,0,0,0
3278,19,81,92121,2,3.2,1,0,0,0,0,1,0
3279,6,132,94571,1,3.8,1,0,0,0,0,1,0
3280,-1,44,94901,1,2,2,0,0,0,0,0,0
3281,33,98,90277,1,2.6,1,0,0,0,0,0,0
3282,25,62,95014,2,1.5,2,0,0,0,0,1,1
3283,21,91,95054,1,4.7,1,0,0,0,0,1,0
3284,30,29,92152,4,0.7,2,87,0,0,0,1,0
3285,-1,101,95819,4,2.1,3,0,0,0,0,0,1
3286,13,65,91706,3,0.7,2,0,0,0,0,1,0
3287,36,58,95020,1,2.8,2,0,0,0,0,0,1
3288,13,32,90747,2,0.8,3,0,0,0,0,1,0
3289,30,140,94122,4,0.5,1,292,1,0,0,0,0
3290,25,44,94303,1,0.3,1,187,0,0,0,1,1
3291,27,113,92038,1,0.1,3,0,0,0,0,0,0
3292,28,38,94998,1,1.3,2,0,0,0,0,1,0
3293,-1,13,95616,4,0.4,1,0,0,1,0,0,0
3294,20,62,94939,2,2.5,1,0,0,1,0,1,0
3295,12,29,93611,3,2,3,0,0,0,0,0,0
3296,16,141,94960,3,4,2,0,1,0,0,0,0
3297,37,132,94080,1,4.4,2,0,1,0,0,1,0
3298,32,23,93407,1,0.3,3,0,0,0,0,1,1
3299,32,11,94110,2,0.3,1,89,0,0,0,0,0
3300,34,90,92192,4,1.9,2,0,0,0,0,1,0
3301,38,43,92354,1,1.9,2,0,0,0,0,1,0
3302,22,59,90086,4,2.6,1,0,0,0,0,1,1
3303,11,28,94501,2,0.8,3,0,0,0,0,0,0
3304,29,28,94539,2,0.7,2,82,0,0,0,1,1
3305,17,108,95120,3,1,1,383,0,0,0,1,0
3306,13,78,95616,1,2.8,3,0,0,0,0,0,0
3307,22,65,90840,1,2.4,1,0,0,0,0,1,0
3308,10,25,92038,4,1,1,0,0,0,0,1,0
3309,23,108,92120,2,3.8,3,0,0,0,0,0,1
3310,27,43,94611,4,0.2,2,0,0,0,0,1,0
3311,29,95,94720,4,1,2,0,0,0,0,1,1
3312,25,24,95819,1,0.3,1,0,0,0,0,0,0
3313,22,190,94550,2,8.8,1,0,0,0,0,0,0
3314,24,24,91950,1,0.9,3,0,0,0,0,0,0
3315,13,41,90073,4,1.7,1,0,0,0,0,1,0
3316,22,80,94720,3,1.1,1,0,0,0,0,0,0
3317,26,63,94501,3,2,3,0,0,0,0,1,0
3318,41,79,90035,3,2,3,0,0,0,0,0,0
3319,20,105,90089,4,3.2,1,0,1,0,0,0,0
3320,35,153,95136,3,2,3,0,1,0,0,0,1
3321,25,114,92104,1,0.6,1,0,0,0,0,0,1
3322,15,120,94521,1,5.2,1,0,0,0,0,1,0
3323,16,104,92008,1,4,3,0,0,0,1,1,1
3324,35,20,92110,1,1.3,1,0,0,0,0,1,0
3325,31,41,91401,1,1.4,1,0,0,1,0,1,0
3326,23,35,93302,2,1.3,1,0,0,0,0,0,0
3327,27,174,91006,1,2.9,2,0,1,0,0,1,0
3328,18,164,93407,1,1.3,3,0,1,1,1,1,1
3329,20,22,90230,1,0.1,1,0,0,0,0,0,0
3330,10,132,94123,1,3.8,1,82,0,0,0,0,1
3331,9,32,95054,4,1.1,3,0,0,0,0,1,0
3332,42,21,94607,3,0.1,3,0,0,0,0,0,1
3333,9,49,94402,2,1.67,2,0,0,0,0,0,1
3334,13,79,91711,4,0.1,2,280,0,0,0,1,0
3335,14,30,94720,2,0.8,3,86,0,0,0,0,0
3336,10,118,92069,2,7.8,1,358,0,0,0,0,0
3337,34,11,94305,4,0.7,3,0,0,0,0,1,0
3338,29,61,92008,3,2,3,0,0,0,0,1,0
3339,9,43,92037,4,1.2,2,0,0,1,0,1,0
3340,1,141,95135,4,5.1,3,354,1,0,0,0,0
3341,3,54,94104,4,1.8,3,0,0,0,0,0,0
3342,9,33,91125,2,0.3,1,0,0,1,0,1,0
3343,13,84,91330,3,1.2,3,121,0,0,0,1,1
3344,37,125,94801,1,1,3,0,1,0,0,1,0
3345,19,110,90639,1,3.4,1,0,0,0,0,0,1
3346,11,14,94720,4,1,1,0,0,0,1,1,1
3347,15,65,92037,2,2.8,1,0,0,0,0,1,1
3348,41,78,92109,3,2,3,0,0,0,1,1,1
3349,35,18,94303,3,0.3,3,0,0,0,0,0,0
3350,25,95,92407,2,4.5,3,275,0,0,0,0,0
3351,3,95,90245,2,1.8,2,0,0,0,0,0,0
3352,26,191,92121,1,1.7,1,0,0,0,0,1,0
3353,4,19,92521,1,0.67,3,83,0,0,0,1,0
3354,23,19,94521,4,0.6,3,0,0,0,0,1,1
3355,18,39,92703,1,0.3,3,0,0,0,0,1,0
3356,23,93,90036,1,2.4,1,0,0,0,0,1,1
3357,23,115,95051,3,4.6,3,0,1,0,0,0,0
3358,6,112,94111,1,2.7,2,408,0,1,1,1,1
3359,35,40,94536,4,0.4,1,0,0,0,0,0,0
3360,19,45,91773,3,0.6,2,0,0,0,0,0,0
3361,24,133,90740,1,5,1,0,0,0,0,0,0
3362,5,85,94117,3,1.6,1,87,0,0,0,1,1
3363,4,18,90277,2,0.3,2,0,0,0,0,1,0
3364,34,54,93003,4,1.3,2,0,0,0,0,1,0
3365,15,41,94143,2,2.4,2,105,0,0,0,0,0
3366,8,21,95060,1,0.67,3,0,0,0,0,1,0
3367,9,152,90024,1,6,1,0,0,0,0,1,1
3368,27,53,92122,1,1.6,2,0,0,0,0,1,0
3369,18,163,94720,3,5.33,2,0,1,0,1,0,1
3370,10,84,95616,4,0.1,2,0,0,0,0,1,0
3371,13,59,90033,3,0.9,3,199,0,1,0,1,0
3372,18,33,95351,3,0.5,2,0,0,0,0,0,0
3373,29,81,94928,4,4.9,1,209,0,0,0,1,0
3374,2,182,92660,3,7.2,2,442,1,0,1,1,1
3375,31,61,91360,1,2.2,3,0,0,0,0,0,0
3376,18,88,90089,4,1.1,2,0,0,0,0,1,0
3377,21,170,95136,2,2.8,1,0,0,0,0,0,0
3378,10,83,95370,4,0.7,3,315,0,0,0,1,0
3379,0,44,94536,4,0.6,2,0,0,0,0,0,1
3380,41,83,94305,3,2,3,0,0,0,0,1,0
3381,38,21,95422,1,0.8,2,76,0,0,0,0,1
3382,15,143,91711,1,3.5,1,0,0,0,0,1,1
3383,36,103,92182,2,2.8,1,0,0,1,1,1,0
3384,22,135,95135,3,4.1,1,213,1,0,0,1,0
3385,11,162,94583,1,8.6,1,153,0,1,0,1,0
3386,17,73,90089,4,0.4,1,0,0,1,0,0,0
3387,10,142,94061,4,0.8,3,0,1,0,0,0,0
3388,37,25,94035,2,0.2,3,0,0,0,0,1,0
3389,21,115,91320,2,3.3,1,85,0,0,0,1,0
3390,3,88,92182,3,0.8,1,238,0,0,0,0,0
3391,3,73,94720,3,0.3,3,0,0,0,0,0,0
3392,29,94,94109,1,0.8,3,221,0,0,0,0,0
3393,7,58,92612,1,1,1,0,0,0,0,1,0
3394,11,81,95123,3,0.9,2,0,0,0,0,1,1
3395,-1,113,90089,4,2.1,3,0,0,0,0,1,0
3396,16,35,94061,2,1.4,2,135,0,0,0,0,0
3397,28,65,93106,1,0,1,0,0,0,0,1,1
3398,6,170,94010,2,6.7,1,137,0,0,0,1,0
3399,14,62,92028,2,2.4,2,0,0,0,0,1,1
3400,29,54,94720,2,2.1,3,97,0,0,0,0,0
3401,22,39,94065,1,1.2,2,0,0,0,0,0,0
3402,15,28,95818,1,1.4,3,118,0,0,0,1,1
3403,40,95,90095,2,0,3,0,0,0,0,1,1
3404,29,82,94709,3,3.7,2,0,1,0,0,1,0
3405,14,21,94303,1,0.6,3,101,0,0,0,0,0
3406,30,50,94061,2,2.1,3,0,0,0,0,1,0
3407,12,34,92177,3,2,3,0,0,0,0,0,1
3408,32,19,90405,4,0.7,3,0,0,0,0,0,0
3409,21,71,90029,4,1.9,1,0,0,0,0,1,0
3410,5,113,95351,2,2,2,84,0,0,0,1,1
3411,11,9,90230,4,0.2,3,0,0,0,0,1,0
3412,37,118,94010,1,2,1,427,0,0,0,0,0
3413,29,79,90029,4,4.9,1,0,0,0,0,0,0
3414,24,72,95123,3,1.4,3,0,0,0,0,0,1
3415,36,18,95010,1,1.3,1,0,0,0,0,0,0
3416,12,93,90720,2,2.2,1,0,0,0,0,1,1
3417,37,62,94111,1,0,2,244,0,0,0,1,0
3418,12,23,90024,3,1,2,0,0,0,0,1,1
3419,31,40,91775,3,1.4,3,0,0,0,1,1,1
3420,10,34,95503,4,1.7,1,87,0,0,0,1,1
3421,41,114,94305,1,0.8,3,0,0,0,0,1,1
3422,23,125,90245,1,2.4,1,0,0,0,0,0,1
3423,23,41,92677,1,1.4,3,0,0,0,0,0,1
3424,35,38,93009,2,1,3,0,0,0,0,0,0
3425,19,45,94539,4,0,2,0,0,0,0,1,1
3426,-1,12,91605,4,1,1,90,0,0,0,1,0
3427,5,115,90025,2,1.5,3,189,0,0,0,1,0
3428,15,175,94080,2,8,1,0,0,0,0,1,0
3429,21,24,93106,1,0.9,3,0,0,0,0,0,0
3430,14,28,91320,2,1.4,2,108,0,0,0,0,1
3431,38,32,90291,2,0.3,1,0,0,0,0,1,1
3432,38,63,94305,2,1.7,3,184,0,1,0,1,0
3433,23,32,95370,1,1,1,0,0,0,0,0,1
3434,9,60,94306,4,1.3,1,0,0,1,0,0,0
3435,31,53,95521,2,1.6,3,78,0,0,0,0,0
3436,8,58,92037,4,1.3,1,0,0,1,0,0,0
3437,29,42,92104,4,2.5,2,0,0,0,0,0,0
3438,31,39,94304,4,0.7,2,0,0,1,0,1,0
3439,17,72,94806,1,2.8,1,271,0,0,0,1,0
3440,17,80,95020,3,0.1,1,0,0,0,1,1,1
3441,1,39,95133,4,0.6,2,0,0,0,0,0,1
3442,40,18,94309,2,0.3,3,0,0,1,1,1,1
3443,18,30,93940,1,0.5,3,0,0,0,0,1,0
3444,18,54,90639,1,2.8,1,202,0,0,0,0,0
3445,35,128,93101,1,0.9,1,0,0,0,0,1,0
3446,13,38,94701,1,1.5,2,116,0,0,0,0,1
3447,32,120,90232,1,7.4,1,186,0,0,0,1,0
3448,29,25,90747,4,0.1,3,109,0,0,0,0,0
3449,18,85,92606,4,1.9,3,110,0,0,0,1,1
3450,32,135,90095,3,4.8,2,0,1,1,1,1,0
3451,4,14,94590,4,0.5,3,0,0,0,0,0,1
3452,30,70,92182,1,1.6,3,251,0,0,0,1,1
3453,37,23,94720,3,0.4,2,0,0,0,0,0,0
3454,3,31,94709,4,0.3,2,0,0,0,0,1,0
3455,21,132,92120,1,0.3,1,0,0,0,0,1,0
3456,19,28,93010,3,0.5,1,0,0,0,0,1,1
3457,22,125,94536,2,4.7,3,0,1,0,0,1,0
3458,31,91,94110,2,2.8,1,0,0,0,0,1,0
3459,23,191,95053,2,2.8,1,231,0,0,0,0,1
3460,1,88,94025,2,1.8,2,0,0,0,0,0,0
3461,37,84,92691,4,2.4,3,0,0,0,0,1,1
3462,27,64,92007,3,2,3,142,0,0,0,1,0
3463,33,28,94608,2,0.5,2,146,0,1,0,1,0
3464,3,149,92121,1,0.8,1,0,0,0,0,1,0
3465,37,172,92612,4,4.25,1,0,1,0,1,1,1
3466,41,42,95616,1,1.9,2,0,0,0,0,0,0
3467,6,53,94122,2,1,2,96,0,0,0,0,1
3468,37,149,90840,2,0.2,3,364,1,0,0,1,0
3469,19,113,93933,2,1.8,2,0,0,0,0,0,1
3470,2,79,95630,2,2.5,1,0,0,0,0,1,0
3471,31,175,90503,2,0.5,1,429,0,0,0,1,1
3472,25,38,95503,1,1.4,3,0,0,0,0,1,0
3473,27,120,92672,4,3,2,431,1,0,0,1,0
3474,34,52,92173,4,0.7,1,0,0,1,0,0,0
3475,24,42,92121,2,0.7,2,0,0,0,0,1,0
3476,30,13,92037,1,0.3,1,0,0,0,0,0,0
3477,39,141,90280,2,6.9,1,0,0,1,0,1,0
3478,10,131,94024,2,4.33,1,156,0,0,0,1,1
3479,6,133,95747,1,1.5,3,0,1,0,0,0,0
3480,6,64,94720,2,2.5,1,0,0,0,0,1,0
3481,39,49,94591,2,1.5,1,0,0,1,0,1,0
3482,26,34,93023,1,0.3,3,0,0,0,0,1,0
3483,33,91,95133,1,4.3,1,81,0,1,0,0,0
3484,36,195,90066,1,4.7,1,0,0,0,0,1,0
3485,18,53,92104,3,2.5,2,112,0,0,0,0,0
3486,13,39,92103,2,0.8,3,0,0,0,0,0,0
3487,1,20,92806,4,1,1,0,0,0,0,0,1
3488,4,104,91711,4,1.8,3,0,0,0,0,0,1
3489,15,51,94117,2,1.1,2,131,0,0,0,1,0
